transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T4110489,2023-07-12T12:06:09.188994,ACC745534,ACC443291,10.69,transfer,travel,Toronto,atm,False,,-3723.9647061097226,-0.9,5,0.48,card,248.66.22.44,D9515430
T3684209,2023-07-12T19:24:25.441472,ACC297528,ACC584848,1104.79,deposit,grocery,Dubai,pos,False,,1178.6320840297224,-1.1,8,0.26,ACH,121.239.140.71,D5639531
T873689,2023-07-12T23:24:03.061038,ACC313178,ACC209238,56.16,transfer,restaurant,Berlin,mobile,False,,,-0.57,18,0.89,ACH,19.165.170.68,D6890511
T4413463,2023-07-13T08:47:17.655682,ACC608593,ACC841491,27.81,transfer,restaurant,New York,web,False,,467.72184900805553,0.38,19,0.92,ACH,63.43.241.234,D1416781
T3002375,2023-07-13T14:13:27.645275,ACC559715,ACC407372,2170.97,deposit,other,Toronto,web,False,,1321.3200191894446,-1.09,7,0.54,UPI,204.157.207.189,D8627402
T3027954,2023-07-13T14:24:04.056214,ACC811844,ACC933831,1449.68,deposit,other,Toronto,pos,False,,-2698.8916561711108,0.04,18,0.38,wire_transfer,36.81.181.14,D3739048
T1224423,2023-07-13T16:58:59.433729,ACC743701,ACC337276,215.08,payment,travel,Tokyo,web,False,,,1.23,8,0.1,card,36.123.22.158,D3944165
T3833200,2023-07-14T01:47:55.671730,ACC158165,ACC885871,465.5,withdrawal,travel,Dubai,atm,False,,4335.499868926944,0.38,20,0.13,wire_transfer,36.66.187.121,D7674167
T3033487,2023-07-14T05:07:52.922775,ACC679039,ACC193496,479.87,withdrawal,online,Toronto,pos,False,,-2211.5291648616667,-0.76,15,0.23,card,6.39.111.63,D1598628
T4026273,2023-07-14T07:15:37.263344,ACC944325,ACC205437,842.47,deposit,travel,Dubai,pos,False,,21.53869399638889,-1.6,14,0.81,UPI,6.95.163.174,D8285398
T2053600,2023-07-14T15:57:30.831947,ACC695214,ACC107295,183.36,payment,online,Singapore,atm,False,,-3326.4748109775,-0.14,18,0.45,wire_transfer,58.11.29.177,D1307136
T1848845,2023-07-14T22:38:41.587936,ACC790029,ACC230485,430.62,withdrawal,travel,Tokyo,mobile,False,,-72.11321394222223,-0.63,14,0.0,card,54.146.165.3,D9879298
T4478786,2023-07-15T03:56:45.018534,ACC866104,ACC350413,25.06,transfer,restaurant,London,mobile,False,,528.5839942036112,0.44,9,0.69,ACH,54.146.165.3,D7315369
T4420402,2023-07-15T04:40:34.643602,ACC384399,ACC360597,44.89,payment,other,Sydney,mobile,False,,-7.385616079722222,-0.63,18,0.32,ACH,54.146.165.3,D6764243
T3900056,2023-07-15T09:04:35.786544,ACC895189,ACC218494,57.82,transfer,online,Singapore,web,False,,3468.213089970556,-0.11,2,0.1,card,54.146.165.3,D5511314
T4177836,2023-07-15T15:57:40.802030,ACC803467,ACC430287,1018.58,deposit,entertainment,Tokyo,atm,False,,1514.209448675,0.37,5,0.54,UPI,226.74.56.155,D2628714
T3588113,2023-07-15T16:22:17.853776,ACC823458,ACC725258,25.76,transfer,grocery,Tokyo,web,False,,-3711.5790438863887,0.21,14,0.54,ACH,252.171.30.2,D1441405
T1327553,2023-07-16T10:30:33.581802,ACC305340,ACC365040,38.46,transfer,retail,London,atm,False,,3411.520754831389,-1.33,4,0.63,card,145.182.99.164,D7224392
T3544380,2023-07-16T16:13:20.632042,ACC564032,ACC962423,226.7,payment,grocery,Berlin,atm,False,,3930.9203406575,-0.17,9,0.86,ACH,57.38.198.226,D9280614
T1493476,2023-07-16T17:19:15.613273,ACC193295,ACC252842,592.42,withdrawal,travel,Tokyo,web,False,,-1331.8782821516668,0.88,20,0.89,UPI,101.194.173.128,D3237712
T4849975,2023-07-16T22:39:58.967964,ACC294781,ACC289297,672.39,withdrawal,other,Singapore,mobile,False,,-3531.139300921389,-0.91,4,0.76,card,18.221.233.150,D5978075
T211680,2023-07-17T02:07:16.861937,ACC382069,ACC306835,26.64,transfer,utilities,Singapore,mobile,False,,,-0.69,13,0.77,wire_transfer,144.234.51.167,D8200845
T1294575,2023-07-18T06:28:00.717747,ACC638296,ACC615249,11.91,transfer,entertainment,New York,atm,False,,4640.327092151389,-1.64,10,0.71,ACH,207.83.185.71,D8649011
T3926308,2023-07-18T16:16:33.321717,ACC872237,ACC801166,20.48,payment,travel,London,atm,False,,2694.220316009445,0.91,14,0.98,UPI,72.73.189.48,D2173838
T2369872,2023-07-18T16:29:41.055399,ACC853418,ACC316691,89.88,payment,entertainment,Toronto,pos,False,,-2477.395542616389,-0.18,17,0.46,wire_transfer,35.40.110.223,D9049080
T3930105,2023-07-19T02:37:27.205989,ACC762974,ACC951921,1.95,transfer,travel,Berlin,atm,False,,645.2201410247222,0.14,15,0.36,UPI,159.241.190.111,D7173077
T3067207,2023-07-19T04:24:13.283127,ACC451669,ACC566563,407.8,withdrawal,utilities,Tokyo,pos,False,,1913.5597498333327,-0.24,14,0.49,UPI,77.108.170.153,D7688693
T2923222,2023-07-19T10:41:52.022948,ACC438339,ACC883769,636.61,deposit,grocery,Tokyo,atm,False,,3292.066168933611,1.16,5,0.54,UPI,110.234.54.254,D2768047
T343856,2023-07-20T01:06:08.775336,ACC174769,ACC181849,496.24,deposit,entertainment,London,mobile,False,,,-1.83,7,0.93,card,206.189.49.254,D1668700
T3004662,2023-07-20T04:02:02.075247,ACC603112,ACC839487,866.52,deposit,retail,New York,mobile,False,,-2285.398365975,0.49,11,0.19,wire_transfer,143.75.239.7,D7670591
T3975221,2023-07-20T06:34:31.612503,ACC583623,ACC411703,77.33,payment,travel,Singapore,mobile,False,,2387.409918580278,2.24,10,0.24,wire_transfer,245.182.73.242,D6265843
T2932341,2023-07-20T08:59:36.883775,ACC906844,ACC913564,1006.58,deposit,other,London,web,False,,-948.8862502002778,0.65,12,0.69,card,23.74.108.129,D9991261
T1406806,2023-07-20T09:10:02.771124,ACC101253,ACC478333,613.46,deposit,online,London,pos,False,,1244.119864710833,-1.01,20,0.41,card,134.46.99.52,D8324135
T3188374,2023-07-20T21:18:44.630142,ACC346510,ACC254996,28.58,transfer,entertainment,Sydney,pos,False,,-2843.059256246389,-0.16,9,0.63,ACH,227.224.145.142,D9273743
T3194000,2023-07-21T08:02:04.979096,ACC912340,ACC539999,224.73,withdrawal,retail,Tokyo,atm,False,,-2043.217601450278,0.55,20,0.45,wire_transfer,34.219.66.98,D6621783
T3091897,2023-07-21T12:48:49.949554,ACC656648,ACC103460,326.78,payment,grocery,Berlin,pos,False,,-1799.935002186667,0.05,12,0.63,wire_transfer,17.17.47.71,D1406093
T431876,2023-07-21T17:02:23.320520,ACC280125,ACC125445,22.6,transfer,entertainment,Berlin,web,False,,,-0.23,3,0.04,ACH,255.219.165.4,D1383571
T1750906,2023-07-22T07:22:11.874410,ACC986130,ACC796740,11.89,transfer,online,Dubai,atm,False,,3789.1725218536094,-1.2,6,0.63,UPI,91.209.92.1,D5101783
T4927763,2023-07-22T07:44:45.818577,ACC559878,ACC459366,10.83,transfer,utilities,Berlin,web,False,,-641.1446678405555,-0.22,19,0.92,wire_transfer,62.131.235.70,D3335352
T641229,2023-07-22T08:56:36.976953,ACC530988,ACC660566,764.11,deposit,other,Dubai,pos,False,,,-0.31,9,0.65,ACH,142.11.34.179,D9714588
T789912,2023-07-22T20:48:55.705845,ACC320354,ACC564961,252.1,withdrawal,other,London,mobile,False,,,-0.18,5,0.35,card,148.23.23.227,D6781153
T2722753,2023-07-23T02:00:33.790993,ACC662175,ACC964176,154.16,payment,retail,Toronto,web,False,,-1430.3988784486112,-0.05,11,0.7,wire_transfer,28.141.148.129,D9193922
T2075876,2023-07-23T04:09:13.337512,ACC579153,ACC110913,21.74,payment,utilities,Sydney,pos,False,,-3351.7167445019445,-0.3,16,0.9,UPI,18.159.6.166,D1173066
T4933115,2023-07-23T07:54:41.611690,ACC316864,ACC302481,29.53,withdrawal,travel,Sydney,pos,False,,-2939.6569121608336,1.55,7,0.41,ACH,202.230.187.194,D9577337
T2238889,2023-07-23T13:48:46.463543,ACC116099,ACC456024,163.29,withdrawal,utilities,Berlin,mobile,False,,2244.139855415833,0.62,12,0.37,card,60.20.149.232,D4469391
T758408,2023-07-23T18:30:00.497481,ACC735492,ACC927231,6.57,transfer,utilities,Dubai,atm,False,,,-0.05,18,0.43,card,212.223.72.47,D1891049
T3974726,2023-07-23T18:37:20.000974,ACC155866,ACC181389,344.43,payment,other,Dubai,web,False,,244.35855029944443,0.57,16,0.89,card,212.233.222.223,D8963944
T1282293,2023-07-23T21:53:17.753249,ACC605637,ACC891722,15.15,transfer,restaurant,London,pos,False,,,0.68,3,0.05,wire_transfer,135.151.246.12,D3501702
T1228320,2023-07-23T23:45:36.953450,ACC530308,ACC626662,908.81,deposit,utilities,Berlin,mobile,False,,,-0.66,12,0.63,UPI,14.175.228.177,D7222827
T497548,2023-07-24T10:00:43.684765,ACC970028,ACC690610,451.82,payment,grocery,New York,mobile,False,,,0.29,14,0.12,card,11.57.66.231,D2030360
T1513500,2023-07-24T15:48:49.599961,ACC225687,ACC948150,18.07,payment,travel,New York,mobile,False,,,-0.83,18,0.34,ACH,91.169.89.94,D8886038
T2960155,2023-07-24T20:15:46.089226,ACC273673,ACC347159,50.03,payment,other,London,web,False,,3389.5910796822222,-1.87,10,0.75,wire_transfer,63.68.178.248,D7278806
T287420,2023-07-24T23:06:16.972703,ACC668207,ACC794365,121.26,payment,grocery,Singapore,mobile,False,,,-1.61,5,0.0,UPI,127.130.208.48,D1461867
T2223202,2023-07-25T07:07:23.004896,ACC425835,ACC571902,280.0,withdrawal,travel,Sydney,web,False,,1616.812820955,0.3,10,0.93,card,197.88.136.202,D7928367
T1500111,2023-07-25T09:10:40.361581,ACC101720,ACC338408,10.86,transfer,entertainment,Toronto,pos,False,,,-0.45,19,0.56,card,161.114.103.206,D5622092
T4766334,2023-07-25T09:49:58.678831,ACC557441,ACC807119,22.05,transfer,other,Sydney,atm,False,,1327.2006304963888,-1.09,5,0.23,card,235.139.217.18,D7014656
T1616878,2023-07-25T16:58:51.240273,ACC391177,ACC387676,253.44,payment,travel,New York,pos,False,,-1257.869498068889,-0.45,8,0.57,wire_transfer,248.196.43.182,D3092098
T2569386,2023-07-26T00:09:45.441703,ACC570169,ACC265417,0.01,withdrawal,other,Berlin,pos,False,,4410.832674343055,0.28,18,0.14,wire_transfer,149.192.165.35,D2065072
T145961,2023-07-26T02:33:50.276717,ACC966919,ACC590308,337.22,withdrawal,online,London,web,False,,,-1.3,1,0.29,card,155.27.104.241,D5295927
T4780992,2023-07-26T03:07:51.898889,ACC408920,ACC464832,500.63,deposit,online,Berlin,web,False,,-2667.5299325844444,0.41,12,0.92,UPI,212.79.10.132,D6026121
T1265308,2023-07-26T09:47:42.521580,ACC750721,ACC859481,27.37,transfer,restaurant,New York,atm,False,,,-1.56,2,0.78,wire_transfer,117.190.153.155,D2827696
T337460,2023-07-27T00:15:55.924558,ACC768209,ACC738019,32.34,transfer,retail,Berlin,atm,False,,-1007.7013226083334,-1.44,8,0.48,wire_transfer,108.108.203.172,D6864766
T223170,2023-07-27T01:49:04.801939,ACC656128,ACC525157,68.84,payment,restaurant,London,web,False,,,-0.01,19,0.54,ACH,172.189.42.37,D2785020
T3090636,2023-07-27T08:15:01.242379,ACC898066,ACC991435,63.98,payment,retail,Sydney,web,True,card_not_present,2560.555939895833,0.61,7,0.12,ACH,198.179.235.202,D4284240
T596960,2023-07-27T17:36:07.873403,ACC775930,ACC331992,1474.04,deposit,online,Berlin,web,False,,,-0.26,1,0.9,ACH,34.97.77.252,D1065528
T4619830,2023-07-27T23:33:51.332695,ACC523831,ACC756016,727.66,deposit,online,London,pos,False,,2214.024738669445,0.23,9,0.52,wire_transfer,148.214.147.242,D3153891
T4296178,2023-07-28T03:50:54.544371,ACC211704,ACC149604,1566.59,deposit,retail,London,atm,False,,1654.4639707530555,1.59,10,0.49,UPI,197.133.9.34,D2382308
T3670794,2023-07-28T09:00:02.282323,ACC211970,ACC267771,589.12,withdrawal,entertainment,New York,atm,False,,4051.635722321389,0.4,5,0.52,wire_transfer,73.33.213.32,D5599871
T144889,2023-07-28T09:30:45.812951,ACC676247,ACC257457,162.47,payment,online,Tokyo,pos,False,,,0.14,2,0.49,card,231.143.86.110,D9445625
T1819733,2023-07-28T11:18:40.609533,ACC164098,ACC761317,173.82,payment,other,London,mobile,False,,3798.619541309722,-0.17,11,0.27,ACH,236.133.213.201,D2407551
T478200,2023-07-28T18:36:10.630318,ACC565644,ACC628518,144.75,withdrawal,entertainment,Sydney,atm,False,,,0.76,8,0.77,wire_transfer,104.23.232.142,D9344083
T1322324,2023-07-28T18:52:20.076696,ACC882242,ACC349552,838.81,deposit,grocery,New York,web,False,,-1707.93535994,-1.7,4,0.95,wire_transfer,236.225.180.229,D9898104
T1982165,2023-07-29T03:15:08.056638,ACC855770,ACC906211,48.01,transfer,online,Berlin,pos,False,,-533.0782457616666,1.02,9,0.06,wire_transfer,155.21.40.41,D6676470
T201780,2023-07-29T06:38:45.556618,ACC640903,ACC841228,89.6,payment,entertainment,London,atm,False,,,0.47,11,0.62,wire_transfer,150.56.97.219,D8202671
T680822,2023-07-29T10:36:49.254086,ACC668398,ACC397607,0.01,withdrawal,online,Dubai,atm,False,,-394.0651975227778,2.01,10,0.33,wire_transfer,12.122.124.42,D7696411
T3010733,2023-07-29T16:26:39.017555,ACC358611,ACC337952,24.29,transfer,utilities,Sydney,pos,False,,4118.207946305,0.49,13,0.37,card,99.27.178.74,D4407900
T189671,2023-07-30T00:32:15.530493,ACC143354,ACC472475,63.32,payment,grocery,Berlin,web,False,,,1.1,14,0.43,wire_transfer,4.162.59.14,D5971921
T1356765,2023-07-30T00:33:13.432944,ACC187988,ACC472475,1216.69,deposit,grocery,London,atm,False,,,0.65,6,0.66,card,200.247.127.99,D9525585
T858810,2023-07-30T01:01:50.413514,ACC510501,ACC472475,18.59,transfer,travel,Singapore,pos,False,,-2709.235051796111,-0.05,11,0.78,UPI,56.234.138.35,D4014134
T4659535,2023-07-30T01:51:28.333986,ACC161360,ACC472475,57.72,payment,other,London,pos,False,,4485.972487471944,-1.43,20,0.46,card,54.242.24.198,D7240967
T1515288,2023-07-30T14:56:32.326274,ACC275945,ACC214305,121.56,deposit,restaurant,Dubai,pos,False,,,-1.13,15,0.53,ACH,54.33.125.215,D3067477
T262007,2023-07-30T17:56:34.463505,ACC730908,ACC299181,231.27,withdrawal,online,Toronto,mobile,False,,,-1.14,9,0.01,ACH,100.191.211.237,D1590539
T5016429,2023-07-30T21:58:45.255154,ACC149469,ACC737327,7.37,transfer,online,London,atm,False,,-1364.0138596033332,0.52,17,0.27,card,194.110.34.115,D9718115
T517757,2023-07-30T23:33:37.971488,ACC546195,ACC369868,623.62,withdrawal,entertainment,Berlin,mobile,False,,,-0.24,11,0.9,wire_transfer,200.14.120.146,D6746105
T4358582,2023-07-31T12:01:23.367857,ACC264885,ACC381746,519.71,deposit,retail,Toronto,pos,False,,4226.682284953889,-0.31,11,0.5,wire_transfer,152.59.31.49,D3172416
T4076873,2023-07-31T12:42:22.849507,ACC856381,ACC177150,357.4,payment,retail,New York,web,False,,4935.124375676667,0.15,19,0.61,wire_transfer,11.193.211.118,D7210537
T2468294,2023-07-31T13:07:55.639434,ACC540844,ACC128008,259.11,withdrawal,entertainment,Sydney,atm,False,,-1801.7958026811111,-0.73,10,0.75,UPI,227.184.165.62,D8813297
T299855,2023-07-31T20:05:17.488604,ACC694734,ACC570607,225.57,payment,entertainment,Sydney,pos,False,,-2065.6236450630554,0.18,16,0.36,card,217.57.112.37,D4257139
T1343127,2023-08-01T02:54:26.100551,ACC188974,ACC319743,14.62,transfer,other,New York,mobile,False,,,-1.57,14,0.27,UPI,111.154.9.198,D1480071
T1900880,2023-08-01T03:34:23.531965,ACC574826,ACC620701,30.78,transfer,other,Singapore,pos,False,,,-0.11,13,0.53,card,219.49.142.79,D8891602
T3395572,2023-08-01T04:05:24.956798,ACC473938,ACC650524,466.88,deposit,restaurant,Dubai,pos,False,,527.9715862858334,-0.08,4,0.22,UPI,118.148.241.130,D9512502
T3326704,2023-08-01T08:51:26.559515,ACC624443,ACC428589,31.36,transfer,utilities,Berlin,mobile,False,,746.2465348944444,-0.73,11,0.06,ACH,88.13.112.64,D5540136
T3140280,2023-08-01T14:06:21.972503,ACC489235,ACC141053,60.84,payment,utilities,Dubai,web,False,,-1233.6349687825002,1.71,6,0.93,UPI,216.104.98.50,D7293026
T1130128,2023-08-01T19:48:36.101690,ACC560035,ACC654650,1210.21,deposit,grocery,New York,web,False,,-462.70366582083335,0.96,7,0.51,UPI,111.76.121.158,D1541932
T4572610,2023-08-02T00:12:20.763293,ACC905792,ACC756983,263.93,withdrawal,grocery,Toronto,mobile,False,,3028.947951948889,0.13,8,0.19,card,128.88.225.95,D1733581
T3168230,2023-08-02T03:47:03.701074,ACC234310,ACC500930,494.1,withdrawal,utilities,Berlin,mobile,False,,3576.975653635,-0.37,4,0.48,ACH,30.11.130.60,D5071788
T2392039,2023-08-02T08:29:34.374192,ACC991150,ACC374440,742.3,deposit,restaurant,Singapore,atm,False,,4890.146427009444,-0.93,15,0.81,wire_transfer,72.140.231.21,D4148193
T5006138,2023-08-02T09:12:54.959708,ACC948109,ACC634857,32.8,transfer,restaurant,Berlin,pos,False,,-2225.436813786389,-0.87,20,0.76,wire_transfer,108.82.91.65,D4851769
T3519095,2023-08-02T16:58:32.162708,ACC751075,ACC870284,8.05,transfer,online,London,web,False,,-2093.945936176389,0.49,6,0.95,UPI,116.86.137.100,D1552638
T4736490,2023-08-03T04:26:54.091192,ACC617663,ACC773736,9.79,transfer,retail,New York,mobile,False,,-997.5008775572222,0.05,7,0.86,UPI,53.149.181.170,D5803230
T1481563,2023-08-03T07:11:13.229491,ACC523691,ACC934538,265.61,deposit,other,London,web,False,,-1882.1223599630555,0.29,5,0.6,UPI,122.166.44.81,D6765196
T1739179,2023-08-03T11:31:47.554280,ACC208389,ACC285480,393.5,withdrawal,entertainment,Sydney,web,False,,,0.05,2,0.77,UPI,243.50.58.155,D2461782
T4394195,2023-08-04T04:55:29.355699,ACC590629,ACC238178,1815.43,deposit,entertainment,Tokyo,pos,False,,-3243.39985449,-1.57,10,0.72,wire_transfer,195.47.185.70,D4254872
T3715671,2023-08-04T11:32:19.472023,ACC799170,ACC413905,17.52,transfer,restaurant,London,atm,False,,-2236.4693858533333,-0.61,19,0.79,card,221.243.55.192,D9168174
T2318598,2023-08-04T16:04:33.761450,ACC406469,ACC267989,77.89,transfer,entertainment,Sydney,pos,True,card_not_present,2095.0219007069445,-1.02,6,0.71,UPI,224.44.30.23,D5462227
T4560508,2023-08-04T16:10:06.707098,ACC962201,ACC948546,3.47,transfer,entertainment,Berlin,mobile,False,,3153.110465013611,-0.75,15,0.02,wire_transfer,69.182.229.165,D7187400
T2060942,2023-08-04T20:49:24.020334,ACC452041,ACC340628,1687.86,deposit,grocery,Berlin,mobile,False,,-146.65313644333332,-0.69,1,0.48,ACH,151.0.74.232,D3513985
T4690270,2023-08-04T20:56:40.640867,ACC548718,ACC700869,385.1,withdrawal,utilities,New York,web,False,,-1191.1316973419443,-1.11,12,0.59,card,170.253.73.142,D6708550
T2588109,2023-08-05T03:39:16.574007,ACC834182,ACC104920,844.44,deposit,retail,Berlin,web,False,,133.49023163277778,-0.38,18,0.81,wire_transfer,5.83.51.23,D9448568
T3524923,2023-08-05T07:16:42.601289,ACC881188,ACC513644,472.51,deposit,online,London,pos,False,,1285.8842440577778,0.75,17,0.03,ACH,74.117.121.249,D5526244
T4780519,2023-08-05T11:52:16.842327,ACC590203,ACC956943,7.93,transfer,utilities,Tokyo,web,False,,-2720.5819782997223,-0.4,9,0.99,wire_transfer,231.15.109.226,D2059776
T1122157,2023-08-05T14:06:41.480097,ACC909477,ACC329093,1359.58,deposit,utilities,Toronto,mobile,False,,1635.7291124138887,-1.37,2,0.43,UPI,15.27.8.83,D7161966
T3177187,2023-08-05T18:25:50.592345,ACC292782,ACC232002,20.17,transfer,travel,Toronto,pos,False,,2053.1426120072224,-0.35,2,0.76,UPI,111.157.76.29,D2434080
T995672,2023-08-05T19:05:31.802205,ACC209370,ACC354030,19.48,transfer,travel,London,web,False,,2888.833192927778,1.14,2,0.43,UPI,37.241.171.73,D2123361
T1888823,2023-08-05T20:21:30.806691,ACC406783,ACC350897,633.54,deposit,retail,Dubai,pos,False,,-2150.720165518333,-1.27,9,0.43,card,245.251.193.249,D1830026
T3330911,2023-08-06T01:55:49.307072,ACC242630,ACC708666,275.41,payment,restaurant,New York,pos,False,,2194.109510321389,-0.03,7,0.31,wire_transfer,145.144.232.72,D4295797
T2538396,2023-08-06T03:18:46.284620,ACC259549,ACC886272,13.01,transfer,restaurant,Toronto,mobile,False,,2210.993610406389,-0.28,12,0.82,card,21.226.83.149,D2754107
T5028623,2023-08-06T15:23:49.140660,ACC143910,ACC863353,19.83,transfer,restaurant,Tokyo,atm,False,,3916.2908340272224,-0.3,7,0.1,card,144.100.195.104,D2677280
T1019711,2023-08-06T22:43:41.639263,ACC927102,ACC900402,337.14,withdrawal,restaurant,Toronto,web,False,,,0.01,2,0.01,ACH,115.12.25.26,D8293484
T2100904,2023-08-07T01:51:58.604631,ACC356717,ACC804522,46.72,transfer,entertainment,Dubai,web,False,,1124.0911132480555,0.43,2,0.21,UPI,107.150.39.99,D5576113
T3236957,2023-08-07T05:14:41.843467,ACC678087,ACC393313,20.22,transfer,grocery,Dubai,mobile,False,,1301.2762630108332,-1.6,4,0.65,card,189.126.133.196,D8718131
T4099967,2023-08-07T05:19:08.121142,ACC206997,ACC505646,357.32,withdrawal,utilities,Singapore,web,True,card_not_present,1349.1408049394445,0.66,11,0.53,wire_transfer,143.230.186.117,D9370774
T610881,2023-08-07T08:00:11.592952,ACC999421,ACC195745,1083.0,deposit,utilities,London,web,False,,,1.07,9,0.49,UPI,116.161.185.205,D9536637
T3890102,2023-08-07T08:33:56.796797,ACC901020,ACC104034,68.44,withdrawal,other,Dubai,mobile,False,,,-1.24,19,0.26,ACH,113.12.169.14,D5951729
T4439966,2023-08-07T10:19:26.528807,ACC142908,ACC501016,12.46,transfer,restaurant,Singapore,web,False,,826.3871199061111,-0.37,13,0.72,UPI,131.75.179.169,D2949732
T2310685,2023-08-07T15:53:40.488634,ACC832557,ACC708131,10.92,transfer,travel,London,pos,False,,-2469.599630163889,-1.57,13,0.58,UPI,184.214.84.222,D5299729
T2382813,2023-08-08T05:01:19.354828,ACC243708,ACC726572,1648.23,deposit,online,Singapore,atm,False,,-1230.854551833889,0.58,17,0.26,ACH,138.200.93.125,D7355842
T4251745,2023-08-08T06:17:51.793569,ACC430745,ACC748519,65.58,transfer,retail,Berlin,pos,False,,-3345.922864051111,-2.27,15,0.91,UPI,153.211.133.46,D5085772
T561225,2023-08-08T09:58:19.066984,ACC336838,ACC422535,6.71,transfer,retail,London,pos,False,,,0.27,10,0.52,wire_transfer,49.27.202.51,D6259114
T1979839,2023-08-09T09:48:00.173329,ACC420985,ACC981476,1428.71,deposit,grocery,Berlin,mobile,False,,-3174.2672267177777,-2.44,6,0.65,UPI,147.226.28.38,D1753226
T4916535,2023-08-09T21:27:17.612753,ACC836188,ACC296030,851.34,deposit,travel,Dubai,pos,False,,-410.705701945,-0.43,10,0.43,ACH,150.105.66.254,D6073332
T2432082,2023-08-10T14:57:40.084875,ACC512598,ACC954429,671.4,deposit,restaurant,Singapore,pos,False,,887.2353283766666,0.35,4,0.94,UPI,250.79.178.81,D3657222
T211224,2023-08-10T23:46:20.595608,ACC700392,ACC367180,27.58,payment,grocery,Berlin,pos,False,,,-1.13,1,0.27,card,105.158.248.136,D7538647
T2722778,2023-08-11T02:06:19.713025,ACC907514,ACC382498,6.25,transfer,other,Berlin,mobile,False,,5304.488605676112,-1.06,20,0.01,wire_transfer,87.2.46.140,D3383141
T804789,2023-08-11T07:03:07.322025,ACC531223,ACC155573,122.5,payment,other,Sydney,pos,False,,3627.034337990556,-0.2,2,0.38,ACH,243.143.164.235,D5629737
T563279,2023-08-11T08:29:35.472281,ACC353101,ACC567039,389.13,withdrawal,retail,Dubai,atm,False,,,-0.94,6,0.72,ACH,146.94.22.5,D4578529
T2541676,2023-08-11T09:34:03.284466,ACC919694,ACC176897,1125.91,deposit,utilities,Berlin,pos,False,,3571.6856717408336,0.88,4,0.26,card,182.63.75.96,D3948628
T2814019,2023-08-11T14:36:47.343681,ACC149584,ACC471465,321.19,withdrawal,restaurant,Toronto,atm,False,,377.0328227708333,0.76,7,0.9,card,238.138.116.66,D7434417
T304299,2023-08-11T14:49:23.488647,ACC124972,ACC464722,23.39,transfer,other,Sydney,web,False,,,-0.96,14,0.69,ACH,181.221.190.17,D9264572
T4938734,2023-08-11T18:51:28.605933,ACC825912,ACC194303,206.83,payment,online,Singapore,pos,False,,1495.9114387655557,-1.13,20,0.65,ACH,141.63.149.114,D5569589
T4415750,2023-08-12T00:06:18.154314,ACC844589,ACC539237,499.67,withdrawal,online,London,atm,False,,4897.068460153611,2.12,15,0.34,wire_transfer,141.63.149.114,D4346891
T3405960,2023-08-12T07:05:31.228689,ACC462333,ACC704676,631.59,deposit,restaurant,Dubai,atm,False,,3563.275074622778,0.69,16,0.91,UPI,138.70.123.225,D1556855
T3196089,2023-08-12T08:35:50.675020,ACC423519,ACC379434,42.01,payment,utilities,Singapore,mobile,False,,-1643.7474981444443,-0.02,3,0.79,ACH,60.78.248.34,D3082949
T108455,2023-08-12T08:42:10.890536,ACC801956,ACC591213,8.95,transfer,restaurant,London,web,False,,,0.59,18,0.42,UPI,211.103.106.219,D6337957
T915093,2023-08-12T21:29:43.229303,ACC601173,ACC181074,8.06,transfer,entertainment,Toronto,web,False,,-548.6808319216667,0.31,4,0.04,wire_transfer,250.47.146.138,D4596817
T4783369,2023-08-13T00:17:24.367493,ACC565949,ACC379574,801.48,deposit,grocery,Toronto,pos,False,,97.27729462666666,-0.16,5,0.7,wire_transfer,35.101.187.210,D4018262
T3221259,2023-08-13T14:00:43.382189,ACC820129,ACC671769,15.81,transfer,grocery,New York,pos,False,,-2080.072023540833,0.44,18,0.54,ACH,44.127.224.141,D6068983
T2567089,2023-08-13T18:32:23.274795,ACC725300,ACC522340,382.46,withdrawal,travel,Toronto,mobile,False,,4715.0080957508335,-0.17,7,0.75,UPI,37.121.145.57,D9059197
T4043575,2023-08-13T19:33:21.824416,ACC379267,ACC183554,647.79,deposit,travel,Tokyo,mobile,False,,-1089.7385556383333,-0.27,9,0.87,UPI,212.128.42.9,D7542486
T3199440,2023-08-14T02:49:58.397778,ACC872332,ACC116300,1324.13,deposit,utilities,Toronto,atm,False,,-1097.330835331111,-1.28,12,0.33,ACH,196.37.73.68,D1094509
T4064316,2023-08-14T03:07:43.493593,ACC731583,ACC726895,54.65,payment,entertainment,Toronto,atm,False,,3504.6170061719445,-0.35,8,0.53,card,83.9.210.45,D3497214
T4248400,2023-08-14T06:05:34.901879,ACC538660,ACC465164,15.86,payment,retail,New York,atm,False,,-2431.363089683889,-0.47,20,0.13,wire_transfer,35.120.6.119,D5783770
T2705671,2023-08-14T09:03:49.547171,ACC801222,ACC559098,457.46,withdrawal,travel,Dubai,pos,False,,669.7192483444445,0.02,15,0.34,UPI,106.165.176.210,D5943657
T4822917,2023-08-14T14:38:46.932493,ACC106216,ACC778232,10.32,transfer,restaurant,New York,pos,False,,1042.0353856458337,2.21,19,0.56,ACH,82.236.227.249,D1279960
